UNIT PROCEDURE,SAMPLING POINT,PARAMETER NAME,PARAMETER DETAIL,RUN NUMBER,BATCH NUMBER,DATE OF MANUFACTURE,PROCESS START,PARAMETER DATE,LOCAL ID,VALUE_TEXT(Reported),VALUE_NUM(Recorded Full precision),UOM,LAL,UAL,LCL,UCL,LRL,URL,CL,NEL 1,NEL 2,NEL 3,NEL 4,PPK,REP,CONTROL_PRECISION,ACTION_PRECISION,REJECTION_PRECISION,SCALE,SUMMARY TABLE,DISPOSITION_DATE,RESULT_TYPE,SOURCE_SYSTEM,CTRL_VIOLATION,ACTION_VIOLATION,REJ_VIOLATION
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um,PRDS-000745,0010267008,0010267008-PRDS-000745,2015/11/11 00:00:00,2015/11/11 00:00:00,2015/11/11 00:00:00,.,30,30,Particles per container,.,<=6000,0,64,.,.,9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um,PRDS-000745,0010267863,0010267863-PRDS-000745,2015/11/17 00:00:00,2015/11/17 00:00:00,2015/11/17 00:00:00,.,29,29,Particles per container,.,<=6000,0,64,.,.,9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um,PRDS-000745,0010266787,0010266787-PRDS-000745,2015/12/15 00:00:00,2015/12/15 00:00:00,2015/12/15 00:00:00,.,12,12,Particles per container,.,<=6000,0,64,.,.,9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um,PRDS-000616,0010275388,0010275388-PRDS-000616,2016/02/10 00:00:00,2016/02/10 00:00:00,2016/02/10 00:00:00,.,13,13,Particles per container,.,<=6000,0,64,.,.,9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um,PRDS-000616,0010281727,0010281727-PRDS-000616,2016/03/03 00:00:00,2016/03/03 00:00:00,2016/03/03 00:00:00,.,7,7,Particles per container,.,<=6000,0,64,.,.,9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um,PRDS-000616,0010275389,0010275389-PRDS-000616,2016/03/08 00:00:00,2016/03/08 00:00:00,2016/03/08 00:00:00,.,119,119,Particles per container,.,<=6000,0,64,.,.,9,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um MET-002637,PRDS-000745,0010343353,0010343353-PRDS-000745,2017/08/10 00:00:00,2017/08/10 00:00:00,2017/08/10 00:00:00,.,3,3,Particles per container,.,<=6000,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um MET-002637,PRDS-000745,0010343359,0010343359-PRDS-000745,2017/08/17 00:00:00,2017/08/17 00:00:00,2017/08/17 00:00:00,.,7,7,Particles per container,.,<=6000,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um MET-002637,PRDS-000745,0010343362,0010343362-PRDS-000745,2017/08/22 00:00:00,2017/08/22 00:00:00,2017/08/22 00:00:00,.,30,30,Particles per container,.,<=6000,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um MET-002637,PRDS-000745,0010344654,0010344654-PRDS-000745,2017/08/24 00:00:00,2017/08/24 00:00:00,2017/08/24 00:00:00,.,48,48,Particles per container,.,<=6000,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um MET-002637,PRDS-000745,0010347552,0010347552-PRDS-000745,2017/11/02 00:00:00,2017/11/02 00:00:00,2017/11/02 00:00:00,.,7,7,Particles per container,.,<=6000,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um MET-002637,PRDS-000745,0010358270,0010358270-PRDS-000745,2017/11/07 00:00:00,2017/11/07 00:00:00,2017/11/07 00:00:00,.,10,10,Particles per container,.,<=6000,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um MET-002637,PRDS-000616,0010364494,0010364494-PRDS-000616,2018/01/27 00:00:00,2018/01/27 00:00:00,2018/01/27 00:00:00,.,55,55,Particles per container,.,<=6000,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um MET-002637,PRDS-000616,0010365297,0010365297-PRDS-000616,2018/01/31 00:00:00,2018/01/31 00:00:00,2018/01/31 00:00:00,.,3,3,Particles per container,.,<=6000,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um MET-002637,PRDS-000616,0010365300,0010365300-PRDS-000616,2018/02/02 00:00:00,2018/02/02 00:00:00,2018/02/02 00:00:00,.,20,20,Particles per container,.,<=6000,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um MET-002637,PRDS-000745,0010367213,0010367213-PRDS-000745,2018/02/20 00:00:00,2018/02/20 00:00:00,2018/02/20 00:00:00,.,5,5,Particles per container,.,<=6000,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um MET-002637,PRDS-000745,0010370497,0010370497-PRDS-000745,2018/02/27 00:00:00,2018/02/27 00:00:00,2018/02/27 00:00:00,.,154,154,Particles per container,.,<=6000,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um MET-002637,PRDS-000745,0010371255,0010371255-PRDS-000745,2018/03/01 00:00:00,2018/03/01 00:00:00,2018/03/01 00:00:00,.,66,66,Particles per container,.,<=6000,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um MET-002637,PRDS-000745,0010373044,0010373044-PRDS-000745,2018/03/07 00:00:00,2018/03/07 00:00:00,2018/03/07 00:00:00,.,58,58,Particles per container,.,<=6000,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um MET-002637,PRDS-000745,0010373630,0010373630-PRDS-000745,2018/03/13 00:00:00,2018/03/13 00:00:00,2018/03/13 00:00:00,.,86,86,Particles per container,.,<=6000,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um MET-002637,PRDS-000616,0010378271,0010378271-PRDS-000616,2018/03/30 00:00:00,2018/03/30 00:00:00,2018/03/30 00:00:00,.,0,0,Particles per container,.,<=6000,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um MET-002637,PRDS-000745,0010376515,0010376515-PRDS-000745,2018/04/03 00:00:00,2018/04/03 00:00:00,2018/04/03 00:00:00,.,4,4,Particles per container,.,<=6000,.,.,.,.,.,YES,YES,YES,YES,Y,I,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um MET-002637,PRDS-000745,0010376522,0010376522-PRDS-000745,2018/05/15 00:00:00,2018/05/15 00:00:00,2018/05/15 00:00:00,.,16,16,Particles per container,.,<=6000,.,.,.,.,.,YES,YES,YES,YES,Y,I,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um MET-002637,PRDS-000745,0010392291,0010392291-PRDS-000745,2018/05/22 00:00:00,2018/05/22 00:00:00,2018/05/22 00:00:00,.,15,15,Particles per container,.,<=6000,.,.,.,.,.,YES,YES,YES,YES,Y,I,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um MET-002637,PRDS-000616,0010392296,0010392296-PRDS-000616,2018/05/25 00:00:00,2018/05/25 00:00:00,2018/05/25 00:00:00,.,109,109,Particles per container,.,<=6000,.,.,.,.,.,YES,YES,YES,YES,Y,I,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um MET-002637,PRDS-000745,0010408213,0010408213-PRDS-000745,2018/05/29 00:00:00,2018/05/29 00:00:00,2018/05/29 00:00:00,.,12,12,Particles per container,.,<=6000,.,.,.,.,.,YES,YES,YES,YES,Y,I,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um MET-002637,PRDS-000745,0010397175,0010397175-PRDS-000745,2018/05/29 00:00:00,2018/05/29 00:00:00,2018/05/29 00:00:00,.,2,2,Particles per container,.,<=6000,.,.,.,.,.,YES,YES,YES,YES,Y,I,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um MET-002637,PRDS-000745,0010404297,0010404297-PRDS-000745,2018/07/18 00:00:00,2018/07/18 00:00:00,2018/07/18 00:00:00,.,1,1,Particles per container,.,<=6000,.,.,.,.,.,YES,YES,YES,YES,Y,I,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um MET-002637,PRDS-000745,0010408402,0010408402-PRDS-000745,2018/07/24 00:00:00,2018/07/24 00:00:00,2018/07/24 00:00:00,.,0,0,Particles per container,.,<=6000,.,.,.,.,.,YES,YES,YES,YES,Y,I,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um MET-002637,PRDS-000745,0010409909,0010409909-PRDS-000745,2018/08/21 00:00:00,2018/08/21 00:00:00,2018/08/21 00:00:00,.,0,0,Particles per container,.,<=6000,.,.,.,.,.,YES,YES,YES,YES,Y,I,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=10um MET-002637,PRDS-000745,0010413834,0010413834-PRDS-000745,2018/08/23 00:00:00,2018/08/23 00:00:00,2018/08/23 00:00:00,.,1,1,Particles per container,.,<=6000,.,.,.,.,.,YES,YES,YES,YES,Y,I,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um,PRDS-000745,0010150546,0010150546-PRDS-000745,2012/11/27 00:00:00,2012/11/27 00:00:00,2012/11/27 00:00:00,.,0,0,Particles per container,.,<=600,0,12,.,.,1,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um,PRDS-000745,0010150547,0010150547-PRDS-000745,2012/11/27 00:00:00,2012/11/27 00:00:00,2012/11/27 00:00:00,.,0,0,Particles per container,.,<=600,0,12,.,.,1,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um,PRDS-000745,0010150549,0010150549-PRDS-000745,2012/12/04 00:00:00,2012/12/04 00:00:00,2012/12/04 00:00:00,.,0,0,Particles per container,.,<=600,0,12,.,.,1,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um,PRDS-000745,0010150548,0010150548-PRDS-000745,2012/12/04 00:00:00,2012/12/04 00:00:00,2012/12/04 00:00:00,.,0,0,Particles per container,.,<=600,0,12,.,.,1,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um,PRDS-000745,0010150551,0010150551-PRDS-000745,2012/12/07 00:00:00,2012/12/07 00:00:00,2012/12/07 00:00:00,.,2,2,Particles per container,.,<=600,0,12,.,.,1,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um,PRDS-000745,0010150550,0010150550-PRDS-000745,2012/12/07 00:00:00,2012/12/07 00:00:00,2012/12/07 00:00:00,.,0,0,Particles per container,.,<=600,0,12,.,.,1,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um,PRDS-000745,0010150552,0010150552-PRDS-000745,2012/12/12 00:00:00,2012/12/12 00:00:00,2012/12/12 00:00:00,.,0,0,Particles per container,.,<=600,0,12,.,.,1,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um,PRDS-000745,0010254676,0010254676-PRDS-000745,2015/08/21 00:00:00,2015/08/21 00:00:00,2015/08/21 00:00:00,.,0,0,Particles per container,.,<=600,0,12,.,.,1,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um,PRDS-000745,0010267008,0010267008-PRDS-000745,2015/11/11 00:00:00,2015/11/11 00:00:00,2015/11/11 00:00:00,.,0,0,Particles per container,.,<=600,0,12,.,.,1,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um,PRDS-000745,0010267863,0010267863-PRDS-000745,2015/11/17 00:00:00,2015/11/17 00:00:00,2015/11/17 00:00:00,.,0,0,Particles per container,.,<=600,0,12,.,.,1,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um,PRDS-000745,0010266787,0010266787-PRDS-000745,2015/12/15 00:00:00,2015/12/15 00:00:00,2015/12/15 00:00:00,.,2,2,Particles per container,.,<=600,0,12,.,.,1,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um,PRDS-000616,0010275388,0010275388-PRDS-000616,2016/02/10 00:00:00,2016/02/10 00:00:00,2016/02/10 00:00:00,.,0,0,Particles per container,.,<=600,0,12,.,.,1,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um,PRDS-000616,0010281727,0010281727-PRDS-000616,2016/03/03 00:00:00,2016/03/03 00:00:00,2016/03/03 00:00:00,.,0,0,Particles per container,.,<=600,0,12,.,.,1,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um,PRDS-000616,0010275389,0010275389-PRDS-000616,2016/03/08 00:00:00,2016/03/08 00:00:00,2016/03/08 00:00:00,.,0,0,Particles per container,.,<=600,0,12,.,.,1,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um MET-002637,PRDS-000745,0010343353,0010343353-PRDS-000745,2017/08/10 00:00:00,2017/08/10 00:00:00,2017/08/10 00:00:00,.,0,0,Particles per container,.,<=600,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um MET-002637,PRDS-000745,0010343359,0010343359-PRDS-000745,2017/08/17 00:00:00,2017/08/17 00:00:00,2017/08/17 00:00:00,.,0,0,Particles per container,.,<=600,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um MET-002637,PRDS-000745,0010343362,0010343362-PRDS-000745,2017/08/22 00:00:00,2017/08/22 00:00:00,2017/08/22 00:00:00,.,0,0,Particles per container,.,<=600,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um MET-002637,PRDS-000745,0010344654,0010344654-PRDS-000745,2017/08/24 00:00:00,2017/08/24 00:00:00,2017/08/24 00:00:00,.,0,0,Particles per container,.,<=600,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um MET-002637,PRDS-000745,0010347552,0010347552-PRDS-000745,2017/11/02 00:00:00,2017/11/02 00:00:00,2017/11/02 00:00:00,.,0,0,Particles per container,.,<=600,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um MET-002637,PRDS-000745,0010358270,0010358270-PRDS-000745,2017/11/07 00:00:00,2017/11/07 00:00:00,2017/11/07 00:00:00,.,0,0,Particles per container,.,<=600,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um MET-002637,PRDS-000616,0010364494,0010364494-PRDS-000616,2018/01/27 00:00:00,2018/01/27 00:00:00,2018/01/27 00:00:00,.,0,0,Particles per container,.,<=600,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um MET-002637,PRDS-000616,0010365297,0010365297-PRDS-000616,2018/01/31 00:00:00,2018/01/31 00:00:00,2018/01/31 00:00:00,.,0,0,Particles per container,.,<=600,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um MET-002637,PRDS-000616,0010365300,0010365300-PRDS-000616,2018/02/02 00:00:00,2018/02/02 00:00:00,2018/02/02 00:00:00,.,3,3,Particles per container,.,<=600,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um MET-002637,PRDS-000745,0010367213,0010367213-PRDS-000745,2018/02/20 00:00:00,2018/02/20 00:00:00,2018/02/20 00:00:00,.,0,0,Particles per container,.,<=600,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um MET-002637,PRDS-000745,0010370497,0010370497-PRDS-000745,2018/02/27 00:00:00,2018/02/27 00:00:00,2018/02/27 00:00:00,.,1,1,Particles per container,.,<=600,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um MET-002637,PRDS-000745,0010371255,0010371255-PRDS-000745,2018/03/01 00:00:00,2018/03/01 00:00:00,2018/03/01 00:00:00,.,0,0,Particles per container,.,<=600,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um MET-002637,PRDS-000745,0010373044,0010373044-PRDS-000745,2018/03/07 00:00:00,2018/03/07 00:00:00,2018/03/07 00:00:00,.,1,1,Particles per container,.,<=600,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um MET-002637,PRDS-000745,0010373630,0010373630-PRDS-000745,2018/03/13 00:00:00,2018/03/13 00:00:00,2018/03/13 00:00:00,.,0,0,Particles per container,.,<=600,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um MET-002637,PRDS-000616,0010378271,0010378271-PRDS-000616,2018/03/30 00:00:00,2018/03/30 00:00:00,2018/03/30 00:00:00,.,0,0,Particles per container,.,<=600,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um MET-002637,PRDS-000745,0010376515,0010376515-PRDS-000745,2018/04/03 00:00:00,2018/04/03 00:00:00,2018/04/03 00:00:00,.,0,0,Particles per container,.,<=600,.,.,.,.,.,YES,YES,YES,YES,Y,I,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um MET-002637,PRDS-000745,0010376522,0010376522-PRDS-000745,2018/05/15 00:00:00,2018/05/15 00:00:00,2018/05/15 00:00:00,.,1,1,Particles per container,.,<=600,.,.,.,.,.,YES,YES,YES,YES,Y,I,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um MET-002637,PRDS-000745,0010392291,0010392291-PRDS-000745,2018/05/22 00:00:00,2018/05/22 00:00:00,2018/05/22 00:00:00,.,0,0,Particles per container,.,<=600,.,.,.,.,.,YES,YES,YES,YES,Y,I,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um MET-002637,PRDS-000616,0010392296,0010392296-PRDS-000616,2018/05/25 00:00:00,2018/05/25 00:00:00,2018/05/25 00:00:00,.,0,0,Particles per container,.,<=600,.,.,.,.,.,YES,YES,YES,YES,Y,I,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um MET-002637,PRDS-000745,0010397175,0010397175-PRDS-000745,2018/05/29 00:00:00,2018/05/29 00:00:00,2018/05/29 00:00:00,.,0,0,Particles per container,.,<=600,.,.,.,.,.,YES,YES,YES,YES,Y,I,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um MET-002637,PRDS-000745,0010408213,0010408213-PRDS-000745,2018/05/29 00:00:00,2018/05/29 00:00:00,2018/05/29 00:00:00,.,0,0,Particles per container,.,<=600,.,.,.,.,.,YES,YES,YES,YES,Y,I,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um MET-002637,PRDS-000745,0010404297,0010404297-PRDS-000745,2018/07/18 00:00:00,2018/07/18 00:00:00,2018/07/18 00:00:00,.,0,0,Particles per container,.,<=600,.,.,.,.,.,YES,YES,YES,YES,Y,I,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um MET-002637,PRDS-000745,0010408402,0010408402-PRDS-000745,2018/07/24 00:00:00,2018/07/24 00:00:00,2018/07/24 00:00:00,.,0,0,Particles per container,.,<=600,.,.,.,.,.,YES,YES,YES,YES,Y,I,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um MET-002637,PRDS-000745,0010409909,0010409909-PRDS-000745,2018/08/21 00:00:00,2018/08/21 00:00:00,2018/08/21 00:00:00,.,0,0,Particles per container,.,<=600,.,.,.,.,.,YES,YES,YES,YES,Y,I,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-IEDL:ADL2-ADL,.,Subvisible particles >=25um MET-002637,PRDS-000745,0010413834,0010413834-PRDS-000745,2018/08/23 00:00:00,2018/08/23 00:00:00,2018/08/23 00:00:00,.,0,0,Particles per container,.,<=600,.,.,.,.,.,YES,YES,YES,YES,Y,I,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DP-PATHEON-MONZ-IT-ATO,.,Appearance LYO,PRDS-000616,046D083409,046D083409-PRDS-000616,2006/10/20 00:00:00,2006/10/20 00:00:00,2006/10/20 00:00:00,.,"WHITE, SOLID CAKE",.,Description,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SQL-LIMS,.,.,.
DP-PATHEON-MONZ-IT-ATO,.,Appearance LYO,PRDS-000616,046D083410,046D083410-PRDS-000616,2006/10/30 00:00:00,2006/10/30 00:00:00,2006/10/30 00:00:00,.,"WHITE, SOLID CAKE",.,Description,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SQL-LIMS,.,.,.
DP-PATHEON-MONZ-IT-ATO,.,Appearance LYO,PRDS-000616,046D083411,046D083411-PRDS-000616,2006/11/02 00:00:00,2006/11/02 00:00:00,2006/11/02 00:00:00,.,"WHITE, SOLID CAKE",.,Description,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SQL-LIMS,.,.,.
DP-PATHEON-MONZ-IT-ATO,.,Appearance LYO,PRDS-000745,046D083413,046D083413-PRDS-000745,2006/11/10 00:00:00,2006/11/10 00:00:00,2006/11/10 00:00:00,.,"WHITE, SOLID CAKE",.,Description,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SQL-LIMS,.,.,.
DP-PATHEON-MONZ-IT-ATO,.,Appearance LYO,PRDS-000745,046D083416,046D083416-PRDS-000745,2006/11/14 00:00:00,2006/11/14 00:00:00,2006/11/14 00:00:00,.,"WHITE, SOLID CAKE",.,Description,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SQL-LIMS,.,.,.
DP-PATHEON-MONZ-IT-ATO,.,Appearance LYO,PRDS-000745,046D083415,046D083415-PRDS-000745,2006/11/15 00:00:00,2006/11/15 00:00:00,2006/11/15 00:00:00,.,"WHITE, SOLID CAKE",.,Description,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SQL-LIMS,.,.,.
